job_title,qualification,work_experience_years,job_description,communication_interpersonal,teamwork,problemsolving_analyticalthinking,timemanagement,leadership,creativity,stressmanagement,independent_selfmotivated
SoftwareQuality_TestEngineer,ProCert,3.545149028426483,This position requires soft skills,0,1,1,1,0,1,1,1
SeniorDeveloper,ProDegree,1.8218768215580272,This position requires soft skills,0,1,1,0,1,0,1,1
SeniorSoftwareEngineer,TechCert,5.9551559369218,This position requires soft skills,0,1,1,1,1,0,1,0
AnalystProgrammer,HigherDiploma,13.07853210371465,This position requires soft skills,1,1,1,1,1,1,0,1
TeamLead,NA,1.0402179557066786,This position requires soft skills,1,0,0,0,0,0,0,0
ApplicationEngineer_Specialist,ProCert,0.07027345450626928,This position requires soft skills,1,0,0,1,0,0,0,0
AnalystProgrammer,PostGradDiploma,5.807630197834484,This position requires soft skills,1,0,1,1,0,1,0,0
SoftwareQuality_TestEngineer,PostGradDiploma,3.856021142399144,This position requires soft skills,0,1,0,1,0,0,1,1
ApplicationEngineer_Specialist,Degree,3.712916797667561,This position requires soft skills,1,1,1,1,1,1,0,0
AnalystProgrammer,HigherDiploma,5.732646742358431,This position requires soft skills,0,1,1,0,0,0,1,1
SystemAnalyst,HigherDiploma,1.2360524822504726,This position requires soft skills,1,1,1,0,0,1,0,0
ApplicationEngineer_Specialist,PostGradDegree,8.948852163699192,This position requires soft skills,1,1,1,1,0,0,1,1
ApplicationEngineer_Specialist,PostGradDegree,0.5614156636615426,This position requires soft skills,1,0,0,1,1,1,1,0
SoftwareQuality_TestEngineer,Diploma,13.09468231503651,This position requires soft skills,1,1,0,1,1,1,1,1
ITManager,NA,3.04794770488171,This position requires soft skills,1,0,0,1,0,1,0,1
SoftwareDeveloper,NA,18.91496643586686,This position requires soft skills,1,1,1,1,1,1,0,0
SystemAnalyst,HigherDiploma,3.764495117942001,This position requires soft skills,0,0,1,0,1,1,1,1
SoftwareDeveloper,GradDiploma,5.802414194510899,This position requires soft skills,0,1,1,0,0,1,1,0
SoftwareEngineer,ProCert,3.214442305830018,This position requires soft skills,1,1,0,1,0,0,1,1
SeniorSoftwareEngineer,GradDiploma,7.016619953801834,This position requires soft skills,1,1,1,1,1,1,1,0
SeniorSoftwareEngineer,HigherDiploma,6.5233092357033104,This position requires soft skills,1,1,1,1,0,0,0,1
SeniorDeveloper,PhD,1.8914622467604343,This position requires soft skills,0,0,0,1,0,0,1,0
TeamLead,PostGradDiploma,6.0651117466872275,This position requires soft skills,0,1,1,1,1,1,0,1
SoftwareDeveloper,ProDegree,0.43353891045609677,This position requires soft skills,1,0,0,1,0,0,1,1
ITManager,ProCert,6.030076385151567,This position requires soft skills,1,0,1,1,0,0,1,0
ApplicationEngineer_Specialist,PostGradDiploma,6.717434363489318,This position requires soft skills,1,1,1,0,1,1,1,1
SystemAnalyst,Diploma,15.33388737616783,This position requires soft skills,1,1,1,1,1,1,1,1
Developer_Programmer,TechCert,2.921222972614437,This position requires soft skills,1,1,0,0,0,0,0,1
SoftwareDeveloper,ProDegree,0.7034310644767479,This position requires soft skills,1,0,0,1,0,0,1,0
ITManager,TechCert,19.300444507792143,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,GradDiploma,14.447967509754175,This position requires soft skills,1,1,1,1,0,1,0,1
SeniorSoftwareEngineer,NA,1.5135631275875183,This position requires soft skills,1,0,0,1,0,1,0,0
AnalystProgrammer,ProDegree,1.555527110625141,This position requires soft skills,1,1,0,1,0,0,1,1
SeniorDeveloper,NA,3.578831123809095,This position requires soft skills,0,0,1,1,0,0,0,0
SoftwareQuality_TestEngineer,Diploma,1.3927505413184345,This position requires soft skills,1,1,1,1,0,1,0,0
Developer_Programmer,NA,4.149202225164959,This position requires soft skills,1,0,0,0,0,1,0,0
Solution_SoftwareArchitect,PostGradDiploma,14.574081897723639,This position requires soft skills,0,0,1,1,0,1,1,1
Developer_Programmer,TechCert,4.971429427586319,This position requires soft skills,1,1,0,0,0,1,1,1
Solution_SoftwareArchitect,ProDegree,15.246087603437443,This position requires soft skills,0,1,1,0,1,0,1,1
SeniorSoftwareEngineer,TechCert,3.3058369365941616,This position requires soft skills,0,0,0,0,0,0,1,1
ProjectManager,HigherDiploma,4.696779936082738,This position requires soft skills,1,0,1,1,0,0,0,1
Developer_Programmer,GradDiploma,2.64334189776557,This position requires soft skills,1,1,0,0,0,1,0,0
ApplicationEngineer_Specialist,Master,7.333251511821322,This position requires soft skills,1,1,0,0,1,0,1,1
SeniorDeveloper,AdvDiploma,7.008439065602895,This position requires soft skills,0,0,1,0,1,1,1,1
SoftwareDeveloper,HigherDiploma,4.734911839415816,This position requires soft skills,0,1,1,1,1,0,1,1
Developer_Programmer,PostGradDiploma,18.660663414725192,This position requires soft skills,0,0,0,1,1,1,1,1
Solution_SoftwareArchitect,HigherDiploma,0.3868987041453515,This position requires soft skills,0,1,1,0,0,0,1,1
WebDeveloper,ProCert,16.81607937719347,This position requires soft skills,0,1,1,1,1,1,1,0
AnalystProgrammer,Diploma,5.065779939571362,This position requires soft skills,0,1,1,0,1,1,1,0
ProjectManager,PostGradDiploma,3.7706023271369857,This position requires soft skills,1,0,1,0,1,0,1,0
BusinessAnalyst,Master,2.617801613172962,This position requires soft skills,1,0,1,0,0,1,1,1
SoftwareDeveloper,GradDiploma,6.761666026578002,This position requires soft skills,0,0,0,1,0,1,0,1
Solution_SoftwareArchitect,PhD,3.247775178328809,This position requires soft skills,0,1,0,0,0,0,0,0
SeniorSoftwareEngineer,Degree,5.461107373087543,This position requires soft skills,0,1,0,1,1,1,1,0
ApplicationEngineer_Specialist,PostGradDegree,6.441618067969653,This position requires soft skills,1,1,1,0,1,1,0,1
ITManager,Master,4.601491683469101,This position requires soft skills,0,1,1,1,0,1,0,0
SoftwareQuality_TestEngineer,AdvDiploma,13.435136262690758,This position requires soft skills,1,0,1,1,1,0,0,1
SoftwareQuality_TestEngineer,PhD,2.28111241785994,This position requires soft skills,0,0,0,0,0,0,1,0
ProjectManager,AdvDiploma,19.423209090635893,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,Master,14.414680330235074,This position requires soft skills,0,1,1,1,1,1,1,1
SoftwareEngineer,NA,6.379287200880987,This position requires soft skills,1,1,0,0,0,1,1,1
Solution_SoftwareArchitect,Degree,0.7079868689540099,This position requires soft skills,1,1,0,0,0,1,1,1
AnalystProgrammer,Diploma,0.993297114552105,This position requires soft skills,1,1,0,0,0,1,0,0
SoftwareDeveloper,Master,3.0977832851705367,This position requires soft skills,0,1,0,0,0,0,1,0
SystemAnalyst,NA,6.152947973336134,This position requires soft skills,1,0,0,1,1,0,1,0
SeniorDeveloper,PostGradDegree,2.554958478073317,This position requires soft skills,1,1,0,1,0,0,0,0
Developer_Programmer,NA,4.590175313900206,This position requires soft skills,1,1,1,1,1,0,1,1
WebDeveloper,Master,1.794405213185455,This position requires soft skills,0,1,0,0,1,0,0,0
SeniorSoftwareEngineer,ProCert,5.615190708652058,This position requires soft skills,1,1,1,1,1,1,1,1
ProjectManager,ProDegree,19.88499417680896,This position requires soft skills,0,1,1,1,1,1,1,1
WebDeveloper,AdvDiploma,7.850177258162647,This position requires soft skills,1,1,1,0,0,1,0,1
SystemAnalyst,PostGradDegree,15.140867328605431,This position requires soft skills,1,1,1,0,0,0,0,1
SeniorSoftwareEngineer,AdvDiploma,3.689331050263698,This position requires soft skills,0,1,1,0,1,0,1,1
Solution_SoftwareArchitect,Master,7.147426423152042,This position requires soft skills,1,1,1,0,1,1,1,1
SoftwareQuality_TestEngineer,Diploma,8.223323072214964,This position requires soft skills,0,1,0,1,1,1,1,1
SystemAnalyst,Master,2.7923137378679286,This position requires soft skills,0,0,0,1,0,0,1,0
ApplicationEngineer_Specialist,NA,4.652586628141176,This position requires soft skills,1,0,1,1,1,0,0,1
WebDeveloper,ProDegree,6.4429603082895355,This position requires soft skills,0,1,1,0,1,1,1,1
SoftwareDeveloper,Diploma,1.5258080923983592,This position requires soft skills,1,0,0,0,0,0,0,1
AnalystProgrammer,GradDiploma,2.7028279063999325,This position requires soft skills,1,1,1,0,0,0,0,1
ProjectManager,TechCert,6.145769906616962,This position requires soft skills,1,1,0,0,1,0,1,1
SeniorDeveloper,HigherDiploma,5.146982175037867,This position requires soft skills,0,1,1,1,1,0,1,1
SeniorSoftwareEngineer,ProCert,6.178041617642759,This position requires soft skills,1,1,1,1,0,1,0,1
TeamLead,AdvDiploma,6.068910585828402,This position requires soft skills,1,0,1,1,1,1,0,0
SeniorDeveloper,PhD,5.681609726135067,This position requires soft skills,1,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,PhD,4.204427530157134,This position requires soft skills,0,1,0,0,0,0,0,0
ApplicationEngineer_Specialist,Degree,0.9341279419720493,This position requires soft skills,1,0,0,0,1,0,1,0
SoftwareEngineer,ProDegree,2.021425903057591,This position requires soft skills,0,1,1,1,0,0,1,1
ApplicationEngineer_Specialist,ProCert,4.958977055559265,This position requires soft skills,1,1,1,0,1,1,1,1
WebDeveloper,Diploma,5.300301967647024,This position requires soft skills,1,1,1,0,0,1,0,0
SystemAnalyst,ProCert,0.29618603251159237,This position requires soft skills,0,0,1,0,0,0,1,0
SoftwareDeveloper,TechCert,5.721458684282812,This position requires soft skills,1,0,1,0,1,1,0,1
SeniorSoftwareEngineer,PostGradDegree,17.530973079337258,This position requires soft skills,1,1,0,1,0,1,0,1
AnalystProgrammer,PostGradDiploma,12.47125315827199,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,PhD,1.3310871782048568,This position requires soft skills,0,1,1,0,0,0,0,0
BusinessAnalyst,AdvDiploma,12.96888859021321,This position requires soft skills,1,1,1,1,1,1,1,0
ApplicationEngineer_Specialist,NA,3.159044513840323,This position requires soft skills,1,0,0,0,0,1,1,1
SeniorDeveloper,NA,5.699518250160869,This position requires soft skills,1,1,0,1,1,1,0,1
Solution_SoftwareArchitect,AdvDiploma,5.065016247426251,This position requires soft skills,1,1,0,1,0,1,0,1
ApplicationEngineer_Specialist,Master,1.3597607816217447,This position requires soft skills,0,0,0,0,1,0,0,1
Solution_SoftwareArchitect,PostGradDegree,19.069528186396198,This position requires soft skills,1,1,1,1,0,1,0,0
Solution_SoftwareArchitect,ProDegree,6.463506940346954,This position requires soft skills,1,1,1,0,1,1,1,1
Solution_SoftwareArchitect,AdvDiploma,4.457849930423219,This position requires soft skills,1,1,0,1,1,0,1,1
ITManager,ProDegree,5.835688791167465,This position requires soft skills,1,1,1,1,1,0,1,1
SeniorDeveloper,HigherDiploma,6.547894139016783,This position requires soft skills,1,1,1,0,1,1,0,1
BusinessAnalyst,PostGradDiploma,2.2923506229241313,This position requires soft skills,1,0,1,1,0,1,1,0
SoftwareEngineer,PostGradDiploma,5.223655475934982,This position requires soft skills,0,1,1,0,0,1,1,1
SoftwareQuality_TestEngineer,TechCert,4.176781704625649,This position requires soft skills,1,0,0,0,1,0,1,1
TeamLead,TechCert,10.799328262906537,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,PostGradDegree,6.252707129609263,This position requires soft skills,0,0,1,0,1,1,0,0
Developer_Programmer,Degree,6.240476954879849,This position requires soft skills,1,1,1,1,0,0,0,1
SoftwareQuality_TestEngineer,AdvDiploma,0.972228316673154,This position requires soft skills,0,1,1,0,0,1,1,0
ProjectManager,PostGradDiploma,2.8354172685613763,This position requires soft skills,1,0,0,1,0,0,0,0
TeamLead,TechCert,17.634846777557087,This position requires soft skills,0,0,1,1,1,0,1,1
Developer_Programmer,GradDiploma,19.25640943370985,This position requires soft skills,1,1,1,1,1,0,1,0
SoftwareEngineer,Master,11.094765078202451,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,PostGradDegree,2.8596147224204045,This position requires soft skills,1,1,1,0,0,1,0,1
Developer_Programmer,PhD,1.7734115936501103,This position requires soft skills,1,1,1,0,1,0,1,0
AnalystProgrammer,Diploma,6.245071298309731,This position requires soft skills,1,0,0,1,1,1,0,1
AnalystProgrammer,AdvDiploma,2.7898037658693577,This position requires soft skills,1,1,0,0,1,1,0,0
AnalystProgrammer,TechCert,1.3222244955879552,This position requires soft skills,0,0,1,0,0,0,1,1
SoftwareEngineer,Diploma,2.171079980540339,This position requires soft skills,0,0,1,0,0,0,1,0
SeniorSoftwareEngineer,AdvDiploma,6.382505190386513,This position requires soft skills,1,1,1,1,1,1,0,0
Solution_SoftwareArchitect,GradDiploma,0.000477120475763626,This position requires soft skills,1,0,0,1,1,1,0,1
ITManager,PostGradDegree,12.828953641493262,This position requires soft skills,1,1,1,1,0,0,1,1
SeniorDeveloper,NA,0.9991213720704863,This position requires soft skills,0,0,0,0,0,1,0,0
ITManager,Master,5.281612262915353,This position requires soft skills,0,0,1,0,0,1,0,1
SeniorSoftwareEngineer,ProDegree,17.070922461388644,This position requires soft skills,0,1,1,1,1,1,1,0
TeamLead,AdvDiploma,0.2216787814387495,This position requires soft skills,1,1,0,0,0,0,1,0
SystemAnalyst,AdvDiploma,2.922858044188285,This position requires soft skills,0,0,0,0,0,0,1,1
SoftwareDeveloper,Master,3.656589895737468,This position requires soft skills,0,0,0,0,1,0,1,1
Solution_SoftwareArchitect,ProDegree,2.34928401186765,This position requires soft skills,1,1,0,0,0,1,1,0
Developer_Programmer,NA,6.624424267980826,This position requires soft skills,1,0,1,1,0,0,1,0
AnalystProgrammer,GradDiploma,0.99363487404546,This position requires soft skills,0,0,0,0,0,1,1,1
SeniorSoftwareEngineer,PostGradDegree,17.661320893524362,This position requires soft skills,1,0,1,1,1,1,1,0
SeniorDeveloper,Degree,3.3450116029572228,This position requires soft skills,0,0,0,1,0,0,0,0
TeamLead,Degree,2.379790819259257,This position requires soft skills,1,1,0,0,1,0,0,0
ITManager,AdvDiploma,3.9732220767886406,This position requires soft skills,1,0,1,1,0,1,0,1
AnalystProgrammer,GradDiploma,2.8759473237678006,This position requires soft skills,0,0,0,0,0,0,1,0
Developer_Programmer,AdvDiploma,14.988511523506453,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,ProDegree,6.530646245743244,This position requires soft skills,1,1,1,1,0,1,1,0
WebDeveloper,GradDiploma,5.196197581866381,This position requires soft skills,1,0,1,0,1,0,1,0
Solution_SoftwareArchitect,ProCert,7.994026487805035,This position requires soft skills,1,1,0,1,1,1,0,0
TeamLead,ProCert,0.6871603141564644,This position requires soft skills,0,0,1,0,0,0,0,0
SeniorSoftwareEngineer,Diploma,4.153379603138765,This position requires soft skills,1,0,1,1,0,1,0,1
TeamLead,GradDiploma,2.7986107529144837,This position requires soft skills,0,1,1,1,0,0,0,1
SoftwareQuality_TestEngineer,ProDegree,11.602242968959292,This position requires soft skills,1,0,1,0,0,0,0,1
SoftwareEngineer,GradDiploma,2.0226718869460316,This position requires soft skills,0,0,1,1,0,0,0,0
SeniorDeveloper,NA,3.247042747045478,This position requires soft skills,1,0,0,0,0,0,1,1
SoftwareEngineer,GradDiploma,17.789393313957028,This position requires soft skills,0,0,0,1,1,1,1,1
Developer_Programmer,PostGradDegree,6.084206476830692,This position requires soft skills,1,0,1,0,0,0,1,1
WebDeveloper,TechCert,5.87622821030188,This position requires soft skills,1,1,1,1,0,0,0,0
SoftwareDeveloper,Master,3.0621350896275144,This position requires soft skills,0,1,0,0,0,0,1,1
ProjectManager,Master,0.6737189110070494,This position requires soft skills,1,0,0,0,1,0,0,1
SystemAnalyst,PostGradDegree,5.530721183993908,This position requires soft skills,1,1,1,0,0,1,1,0
SoftwareEngineer,Degree,5.695881010325839,This position requires soft skills,1,1,1,0,1,1,0,1
AnalystProgrammer,ProDegree,0.5908592725802008,This position requires soft skills,0,1,0,0,0,1,1,1
AnalystProgrammer,NA,7.2345690387260335,This position requires soft skills,1,1,1,0,0,1,0,1
WebDeveloper,Diploma,3.6754661783459994,This position requires soft skills,1,1,0,0,0,0,0,1
SoftwareDeveloper,PhD,0.5746086503134543,This position requires soft skills,1,0,1,0,0,0,0,1
SoftwareEngineer,PostGradDiploma,0.5686241823434186,This position requires soft skills,0,0,1,0,1,0,0,1
WebDeveloper,ProCert,12.71582427272648,This position requires soft skills,1,1,0,1,1,1,0,1
ApplicationEngineer_Specialist,AdvDiploma,5.195243048272463,This position requires soft skills,1,1,0,0,0,0,1,1
SystemAnalyst,NA,2.3552210686418067,This position requires soft skills,0,1,0,0,0,0,0,1
AnalystProgrammer,GradDiploma,1.6304238243872229,This position requires soft skills,0,0,0,0,0,1,0,0
TeamLead,PostGradDiploma,1.1908657609097528,This position requires soft skills,1,1,0,1,1,1,0,0
Developer_Programmer,PostGradDiploma,2.45453346285905,This position requires soft skills,0,1,0,1,0,0,0,1
Solution_SoftwareArchitect,ProDegree,3.2437417852205157,This position requires soft skills,0,0,1,0,0,0,0,1
ITManager,TechCert,8.871724603301141,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,Master,5.056849750706942,This position requires soft skills,1,1,0,0,0,1,1,1
Developer_Programmer,PostGradDegree,12.461917034262488,This position requires soft skills,1,0,1,1,1,1,0,1
TeamLead,Degree,6.234261870783646,This position requires soft skills,0,1,1,0,0,1,0,0
SoftwareDeveloper,PostGradDegree,7.711315483227091,This position requires soft skills,1,1,1,0,1,1,1,1
AnalystProgrammer,PostGradDiploma,4.766563630734142,This position requires soft skills,0,1,1,1,1,0,1,0
